"","X.1","X","Aw2.1","Aw2.2","Aw2.3","JiggleRMS","head2","p2","pitch2","roll2","speedJJ","r","sec","p","MSA","jerk","dive","pitch","roll","head","speedFN","event","min.p","max.p","max.speed","min.speed","delta.speed","delta.p","tag"
"68759",68759,68759,0.212381913065359,-0.258529749262703,0.624502274566941,-29.3526350223979,-0.59814435831538,123.51347174628,0.304451930947352,-0.392497380151125,7.29071395143897,68759,13751.8,123.51347174628,-2.85881461497562,23.7700669350069,"26",34.8876214157833,-22.4884433526013,-34.2711472710321,7.29071395143897,"lunge",118.645911379585,125.055165217584,7.29071395143897,1.87306585823262,5.41764809320635,6.409253837999,"mn12_262b"
"68920",68920,68920,0.672534224223896,-0.218824264037621,0.76117508064427,-31.3472865377394,-0.514593815425706,123.938969395145,0.704002861069032,-0.279933353817606,6.73836298064732,68920,13784,123.938969395145,0.382708735427412,16.8015155073419,"26",80.6727854087808,-16.0389997186912,-29.484053787427,6.73836298064732,"lunge",119.736972251482,125.231318268053,6.73836298064732,2.01641299717558,4.72194998347174,5.494346016571,"mn12_262b"
"69037",69037,69037,0.207510863770634,-0.235089299158877,1.07192102054948,-32.8810508043002,-0.146126866712939,121.484724263219,0.186886970954375,-0.215897671727893,6.342269125727,69037,13807.4,121.484724263219,1.14585651526426,21.5168262569845,"26",21.4156693633394,-12.3700253967092,-8.37245273612212,6.342269125727,"lunge",117.282296498501,122.527591793438,6.342269125727,1.93495857067705,4.40731055504995,5.24529529493701,"mn12_262b"
"69220",69220,69220,0.144556738789396,-0.128584582233278,1.02667760091815,-37.7774548221241,0.496110809466942,124.156814378385,0.13881057377292,-0.124594631998004,5.22700856864753,69220,13844,124.156814378385,0.438824023562315,17.0426367914093,"26",15.9065200579553,-7.13874656347127,28.4250555532747,5.22700856864753,"lunge",122.821513984583,125.864605328782,5.60378627246906,1.92489601785011,3.67889025461895,3.043091344199,"mn12_262b"
"69366",69366,69366,0.10254352443752,-0.125587022050207,1.00425266439088,-45.8729944974937,0.182906704955162,124.038398108411,0.100975509490927,-0.124409349117718,3.79651165949163,69366,13873.2,124.038398108411,0.169227981689845,10.9931369275787,"26",11.5709410560266,-7.12813063641485,10.4797822385754,3.79651165949163,"lunge",123.794908639255,125.450835555603,5.54855859578032,1.77879376691532,3.769764828865,1.65592691634801,"mn12_262b"
"69552",69552,69552,-0.0525074128172329,0.124395015193087,0.890591823258093,-35.499857811521,-1.86033930353213,124.413267245784,-0.0583248197009498,0.138778939505592,5.71903075624438,69552,13910.4,124.413267245784,-0.973122856024572,19.5491924210536,"26",-6.6835320194518,7.95144751897179,-106.589590554698,5.71903075624438,"lunge",118.298969389922,125.253888926148,6.00576151699495,2.1817562804498,3.82400523654515,6.954919536226,"mn12_262b"
"70982",70982,70982,0.145553959052846,0.000367237763148232,0.958260768495968,-29.4341165037967,3.06392943059248,114.359284272142,0.150741638644723,0.000383233622040203,7.26728764312285,70982,14196.4,114.359284272142,-0.301533099576985,10.5440500480125,"27",17.2737193824576,0.0219576691104154,175.550225098871,7.26728764312285,"lunge",110.156354428269,115.901603385946,7.47250998508954,2.64446097518263,4.82804900990691,5.74524895767701,"mn12_262b"
"71139",71139,71139,-0.178231175747601,0.0433072698296,0.891032646607401,-37.8371162425126,0.159342832052601,115.940575532147,-0.197195374898181,0.0485652424886736,5.2147056333363,71139,14227.8,115.940575532147,-0.885395186205488,14.1356983185552,"27",-22.5969254423316,2.78258342563042,9.12967177227593,5.2147056333363,"lunge",111.44597505348,116.564856699448,5.85268116576939,2.31052299819952,3.54215816756987,5.118881645968,"mn12_262b"
"71300",71300,71300,-0.375433519615862,0.00315254476290427,0.694312288763623,-37.6274168558126,2.28277449691184,116.482775500475,-0.495691779528083,0.0045404973374138,5.25807672028318,71300,14260,116.482775500475,-2.06604167627804,12.4071469719657,"27",-56.8020938125769,0.260151334324198,130.793344253148,5.25807672028318,"lunge",112.98689935804,117.647946750012,5.39981067459251,2.32883841336259,3.07097226122992,4.66104739197199,"mn12_262b"
"71453",71453,71453,-0.0725388974462617,-0.119892318091076,0.717191275587056,-39.0628718117274,-0.1342507719227,117.318974007209,-0.0994297620919573,-0.165637624564311,4.96825126992877,71453,14290.6,117.318974007209,-2.6404148612069,18.8621547222433,"27",-11.393811451718,-9.49033681610747,-7.69200262754412,4.96825126992877,"lunge",112.660653699594,118.067586111174,6.43124584559596,2.47849319211095,3.95275265348501,5.40693241158,"mn12_262b"
"71616",71616,71616,-0.0165610511207156,-0.0757278560620011,1.10308622710605,-38.1428144667404,2.63936516140254,116.446824488595,-0.0149770045816002,-0.0685433490200985,5.15211966582616,71616,14323.2,116.446824488595,1.03760813614677,16.6505670732663,"27",-1.71623830454758,-3.92724461254381,151.224484342231,5.15211966582616,"lunge",111.702431062905,116.698178686615,6.26470059945053,2.38811866960636,3.87658192984417,4.99574762370999,"mn12_262b"
"71754",71754,71754,0.441846983385257,-0.237474578884914,0.938909940303597,-35.5787505179811,0.587080370061826,115.535446145095,0.428021941931835,-0.247730487032602,5.70123746209372,71754,14350.8,115.535446145095,0.632595983772588,13.3991606074131,"27",49.0477016233755,-14.1939113636885,33.6372274395212,5.70123746209372,"lunge",109.628157271482,116.119439749173,5.89002226263068,2.13825077174812,3.75177149088256,6.491282477691,"mn12_262b"
"71924",71924,71924,0.242551503736054,-0.107589033954508,0.943928647019245,-39.1668490767456,1.60125894699997,118.292831948719,0.24996677016078,-0.113490272890894,4.94788910287576,71924,14384.8,118.292831948719,-0.191091288434353,9.45369178617935,"27",28.6440818974588,-6.50251365243621,91.7453795706607,4.94788910287576,"lunge",115.213113157059,119.203343541411,5.37499754142259,2.21151697319314,3.16348056822945,3.990230384352,"mn12_262b"
"72092",72092,72092,-0.119510463742482,-0.0296727140550337,0.915842473077802,-34.740726229745,-0.154251639535998,119.376423273816,-0.1296918792786,-0.0323880348342263,5.89310730396575,72092,14418.4,119.376423273816,-0.744484733076614,15.1584155603324,"27",-14.8615946395679,-1.85569770272386,-8.83796792838599,5.89310730396575,"lunge",114.966175735785,119.667945146631,6.62901736450634,2.23143669735323,4.39758066715311,4.701769410846,"mn12_262b"
"72263",72263,72263,0.076512493136898,-0.190079820592987,0.73513653563841,-28.7143199542547,1.82839045734838,117.685335875726,0.100426450726874,-0.253022486916004,7.47686476464463,72263,14452.6,117.685335875726,-2.32262600261162,21.546332996142,"27",11.5080235562568,-14.4971206221911,104.759056508057,7.47686476464463,"lunge",114.272966849378,118.555395240254,7.47686476464463,2.15232479276167,5.32453997188296,4.28242839087601,"mn12_262b"
"72417",72417,72417,0.00693179536416355,-0.159495121707881,0.726342086260082,-30.9903104053988,1.32190282065953,117.10439989309,0.0093210763699163,-0.216156129734138,6.83404546799411,72417,14483.4,117.10439989309,-2.51364298396024,17.7493121125966,"27",1.06811667303065,-12.3848339496484,75.73945255023,6.83404546799411,"lunge",107.909634343745,117.980754935654,6.8714231775864,2.32234672992895,4.54907644765745,10.071120591909,"mn12_262b"
"73758",73758,73758,0.253447638802142,-0.0632162105563477,1.06055642833546,-37.2067072846606,2.89676829923434,117.855923603032,0.234176048940583,-0.0595362019505322,5.34618084021021,73758,14751.6,117.855923603032,0.90467185763172,8.27790057699718,"28",26.8345985346888,-3.41117310000403,165.972597773417,5.34618084021021,"lunge",115.275732516978,118.979496818753,6.99837548010744,2.26788088037964,4.7304945997278,3.70376430177501,"mn12_262b"
"73894",73894,73894,0.21503569293742,-0.110575804086843,0.954313300191611,-38.1423637828828,3.27126149763957,120.518000055961,0.220203149908588,-0.115355091951609,5.15221137976734,73894,14778.8,120.518000055961,-0.152297016953628,8.74021942450591,"28",25.2334222504973,-6.60935991417073,187.429477498392,5.15221137976734,"lunge",117.399873662842,121.517214939087,5.60815984007532,2.34864002255951,3.25951981751581,4.117341276245,"mn12_262b"
"74048",74048,74048,0.328962339105647,-0.0959481845439521,0.882069375360913,-38.1208124208444,-2.17746343549389,121.559052336784,0.35504546175767,-0.108350230797388,5.15659897744094,74048,14809.6,121.559052336784,-0.526694996757405,12.1923576256778,"28",40.6852129879759,-6.20801093395872,-124.759464897857,5.15659897744094,"lunge",120.188127206028,122.392278557128,5.49363150961872,2.22903371792848,3.26459779169024,2.20415135109999,"mn12_262b"
"74211",74211,74211,-0.217905774643406,-0.172591544988303,0.64490799153995,-39.3055833496169,1.65311942782052,121.522828960751,-0.315497709895963,-0.261494056997402,4.9208502721975,74211,14842.2,121.522828960751,-2.91977626733847,11.4748368340333,"28",-36.153374446163,-14.9825058337045,94.7167662451973,4.9208502721975,"lunge",119.191207619996,121.980928315262,6.7553344098042,2.37222760575036,4.38310680405384,2.789720695266,"mn12_262b"
