,X,Temp,Aw.1,Aw.2,Aw.3,pitch,roll,roll2,n2,head,head2,JigRMS,speedFN,speedJJ,speedFNexp,speedSP,rollrate,TspeedFN,TspeedJJ,p,r,sec,MSA,jerk,dive,event,min.p,max.p,max.speed,min.speed,delta.speed,delta.p,tag,DateTime, LAT, LON
206549,223048,6.015606154,0.075468791,-0.113025913,-0.971169196,8.827615238,6.638292571,-0.0965186991573396+0i,1,-40.63242008,2.43242314,-45.00904228,0.850298902,1.420462989,0.991792457,NA,0.002407282,NA,1.420462989,1.632880328,206549,41309.8,-0.189930778,5.340267628,420,lunge,1.457075239,2.634575265,1.395240859,1,0.843397774,1.177500026,mn14_113b,4/24/2014 0:02,57.663113,-134.011356
207173,223672,6.013146176,0.138415611,-0.615294878,-0.716280405,16.67860114,40.66303931,-0.566541780746255+0i,1,-106.5048398,1.282732529,-45.37985602,1.416926826,1.397411295,1.358033581,NA,0.012716665,1.416926826,1.397411295,2.375261825,207173,41434.6,-0.44756894,4.13721688,420,lunge,0.5872483,3.150259607,2.182675353,1,2.404720845,2.563011307,mn14_113b,4/24/2014 0:04,57.664257,-134.011181
207869,224368,6.039934558,0.110461384,-0.872414439,-0.646097898,11.61975876,53.47687079,-0.842441500955565+0i,1,126.1965342,-0.939047628,-47.80410157,1.466414734,1.255653867,1.395825696,NA,0.01488732,1.466414734,1.255653867,2.77873477,207869,41573.8,0.894518015,5.230455078,420,lunge,1.798019626,2.857289617,1.673371393,1,1.381279513,1.059269991,mn14_113b,4/24/2014 0:07,57.664151,-134.014345
208343,224842,6.111877784,0.23161696,-0.149432065,-0.963871811,26.7162852,8.81258673,-0.136076421239692+0i,1,50.78279011,-2.255265763,-44.82437209,1.294379207,1.432084494,1.268794122,NA,-0.000846185,1.294379207,1.432084494,1.814365758,208343,41668.6,0.024609437,5.227111088,420,lunge,0.664285267,2.26885427,2.191127876,1,2.138930061,1.604569003,mn14_113b,4/24/2014 0:08,57.665037,-134.013034
209150,225649,6.049265289,0.027260769,-0.086736591,-0.999607704,3.112615672,4.959169742,-0.0720259445194113+0i,1,-75.1840741,1.829383015,-42.75176898,1.009232196,1.569222938,1.083190289,NA,0.007099869,NA,1.569222938,2.352748236,209150,41830,0.036618054,3.808952164,420,lunge,2.088290409,3.222921748,1.468868183,1,1.424364041,1.134631339,mn14_113b,4/24/2014 0:11,57.665467,-134.013535
209376,225875,6.017851842,0.3124164,-0.440125577,-0.877422418,35.30897346,26.63889024,-0.415556627969928+0i,1,-59.54838775,2.102277223,-47.34123203,0.717512629,1.281561994,0.921372309,NA,0.008715424,NA,1.281561994,2.924605581,209376,41875.2,0.295554391,3.742742716,420,lunge,1.68318543,3.012872631,1.81280663,1,1.2321728,1.329687201,mn14_113b,4/24/2014 0:12,57.665447,-134.015189
209537,226036,6.021953355,-0.073516387,-0.11489832,-0.984003158,-8.487979956,6.660051829,-0.0890971015316312+0i,1,-9.265781158,2.979874265,-39.20285568,1.299078544,1.835229019,1.27210552,NA,0.001747431,1.299078544,1.835229019,1.770116276,209537,41907.4,-0.0646008,4.408533144,420,lunge,1.43018749,3.038694057,1.362494448,1,1.001116604,1.608506567,mn14_113b,4/24/2014 0:12,57.665884,-134.016193
209788,226287,5.99038279,0.057858388,-0.149600131,-0.962150135,6.801090223,8.837880136,-0.126669135919428+0i,1,123.480549,-0.986450511,-43.79373818,1.238643936,1.498711499,1.230171352,NA,-0.004087196,1.238643936,1.498711499,1.089372967,209788,41957.6,-0.240964523,4.469982372,420,lunge,0.891603402,2.868922539,1.598880611,1,1.634098256,1.977319137,mn14_113b,4/24/2014 0:13,57.666431,-134.015571
210430,226929,5.846963001,0.461513663,-0.579744921,-0.710116676,53.44519464,39.22847445,-0.553261598190429+0i,1,17.48113474,-2.836489295,-48.45464083,0.923838806,1.22012425,1.033082825,NA,0.025041522,NA,1.22012425,3.180198646,210430,42086,0.258263838,3.502228023,420,lunge,1.938007884,3.255718314,1.817611272,1,1.273649739,1.31771043,mn14_113b,4/24/2014 0:15,57.665595,-134.0179
210592,227091,5.848124146,-0.114504169,-0.119135735,-1.01379177,-12.80074341,6.702373289,-0.0894083184414445+0i,1,27.81020633,-2.656212988,-41.66873619,1.288644201,1.646031462,1.264764613,NA,0.00435011,1.288644201,1.646031462,2.049775589,210592,42118.4,0.266447027,4.354483416,420,lunge,1.96288183,2.743337343,1.47333644,1,0.477474092,0.780455513,mn14_113b,4/24/2014 0:16,57.666292,-134.017755
210867,227366,5.898314304,0.455005958,-0.356887044,-0.93812813,48.77146093,20.82804749,-0.332295172511677+0i,1,52.31252667,-2.228566823,-48.79428503,1.100812764,1.201975646,1.139632288,NA,0.013134592,1.100812764,1.201975646,4.121533404,210867,42173.4,1.000630567,4.439294679,420,lunge,0.710678996,4.140880187,1.91458587,1,1.702233472,3.430201191,mn14_113b,4/24/2014 0:17,57.667219,-134.017135
211011,227510,5.86034645,0.029398797,-0.091998746,-0.9806437,3.419315915,5.359496959,-0.0765023776351109+0i,1,82.77991722,-1.696810544,-45.59874358,1.019344554,1.383980092,1.089282758,NA,0.004112025,NA,1.383980092,3.181891309,211011,42202.2,-0.143291709,6.44954508,420,lunge,2.906929194,3.324462431,1.163698744,1,0.878944153,0.417533237,mn14_113b,4/24/2014 0:17,57.66737,-134.016403
211124,227623,5.835279159,0.495855406,-0.503390395,-0.803544205,55.21403561,32.06560504,-0.470359967731145+0i,1,88.05088078,-1.604814875,-47.93273286,1.615856089,1.248547464,1.516452185,NA,0.010846495,1.615856089,1.248547464,2.320438031,211124,42224.8,0.686730197,3.592759849,420,lunge,0.823254722,2.389647435,2.227457273,1,2.111178456,1.566392713,mn14_113b,4/24/2014 0:18,57.667381,-134.01585
211292,227791,5.834553467,0.345776759,-0.299713003,-0.988695207,37.00979109,16.86415188,-0.280305497087997+0i,1,103.028854,-1.343399926,-48.33696214,1.291603742,1.226476023,1.266842434,NA,0.020200563,1.291603742,1.226476023,2.792209622,211292,42258.4,0.877233473,4.479521762,420,lunge,1.379645496,2.905818243,1.648297299,1,1.888106939,1.526172747,mn14_113b,4/24/2014 0:18,57.667354,-134.015065
211554,228053,5.830323822,0.733614463,-0.122015622,-0.790190374,85.07451377,8.777883406,-0.0878348159402905+0i,1,95.8473396,-1.468740998,-48.10708742,1.196685601,1.238979181,1.201873218,NA,0.012680498,1.196685601,1.238979181,5.798336419,211554,42310.8,0.834712245,4.475097478,420,lunge,0.674214203,5.840884729,1.981062997,1,2.245020229,5.166670526,mn14_113b,4/24/2014 0:19,57.667318,-134.013895
211710,228209,5.76061053,0.290176573,-0.376767418,-1.014696188,30.01499369,20.37049357,-0.352390552994515+0i,1,43.15505901,-2.388394785,-47.76718412,1.45776426,1.257700879,1.389144607,NA,0.012796122,1.45776426,1.257700879,2.878684836,211710,42342,1.182770046,5.899337611,420,lunge,1.457395366,2.956202054,1.794179188,1,1.516053711,1.498806688,mn14_113b,4/24/2014 0:20,57.667575,-134.013173
211894,228393,5.775329026,-0.089003728,-0.067175939,-0.974754861,-10.40973315,3.942346896,-0.051416005319258+0i,1,-50.51694843,2.259905575,-44.72927924,1.24861579,1.438105833,1.236994122,NA,0.009106408,1.24861579,1.438105833,1.894344667,211894,42378.8,-0.185225242,3.978184721,420,lunge,1.855528571,2.656780766,1.702555432,1.110833258,0.591722174,0.801252195,mn14_113b,4/24/2014 0:20,57.668148,-134.01339
212125,228624,5.778241295,-0.115029589,-0.058864807,-0.98522216,-13.29533665,3.419229114,-0.044104400415053+0i,1,-90.68261136,1.558882511,-39.8303628,1.545580399,1.785113107,1.458480634,NA,-0.004952293,1.545580399,1.785113107,0.866966337,212125,42425,-0.062177211,3.423287561,420,lunge,0.567856892,2.81038881,2.630730785,1,1.829292648,2.242531918,mn14_113b,4/24/2014 0:21,57.668194,-134.015109
212316,228815,5.802352758,0.055638527,-0.084747661,-0.999385786,6.350300431,4.847071329,-0.0715467457148143+0i,1,-80.70024301,1.733107706,-42.80170301,1.395262302,1.56576937,1.341812843,NA,-0.007506535,1.395262302,1.56576937,3.091049673,212316,42463.2,0.044273973,5.557558987,420,lunge,2.180535515,3.228302381,NA,NA,NA,1.047766866,mn14_113b,4/24/2014 0:22,57.668072,-134.016521
212598,229097,5.788202727,0.111907651,-0.158473939,-0.970142766,12.98950851,9.277392652,-0.138015795409152+0i,1,-69.05762268,1.936309764,-46.61834226,0.891593297,1.323097678,1.014770474,NA,0.001531059,NA,1.323097678,1.51548375,212598,42519.6,-0.104436485,3.566426877,420,lunge,0.610307907,1.789388914,2.458904082,1,2.716179689,1.179081007,mn14_113b,4/24/2014 0:23,57.667748,-134.018425
212807,229306,5.828175829,0.030947376,-0.685620657,-0.671041059,3.695253509,45.61571521,-0.605020733812168+0i,1,-121.7491394,1.01666931,-43.43822783,1.771718038,1.522405918,1.653380649,NA,0.009720862,1.771718038,1.522405918,2.243708413,212807,42561.4,-0.393647574,4.683795253,420,lunge,2.139705706,3.310150829,2.014049127,1,1.924615528,1.170445123,mn14_113b,4/24/2014 0:23,57.667437,-134.019268
212946,229445,5.829593425,-0.047769142,-0.07220667,-0.963710356,-5.659585098,4.284919871,-0.057027109581767+0i,1,-50.40128528,2.261924278,-47.12050976,0.5566526,1.294104011,0.842727345,NA,-0.002707843,NA,1.294104011,1.669254956,212946,42589.2,-0.317818643,6.40197978,420,lunge,1.477997078,2.611389722,0.840032101,1,0.910229908,1.133392644,mn14_113b,4/24/2014 0:24,57.667571,-134.020247
213181,229680,5.853806883,-0.222296613,-0.079380088,-0.915160408,-27.20762464,4.957370277,-0.0538272579784131+0i,1,95.54062553,-1.474094169,-42.19668431,0.748299487,1.608130876,0.937240646,NA,0.010085078,NA,1.608130876,1.120543536,213181,42636.2,-0.53827331,4.357465655,420,lunge,0.982504937,3.131853059,1.095741359,1,1.04685654,2.149348122,mn14_113b,4/24/2014 0:24,57.668083,-134.020363
213269,229768,5.858847946,0.224563148,-0.428400534,-0.831812177,26.99233004,27.24940724,-0.396745414568964+0i,1,79.34346641,-1.756787925,-47.64413728,1.04497737,1.264547755,1.104879915,NA,-0.013961023,NA,1.264547755,1.714543655,213269,42653.8,-0.370496289,3.428868744,420,lunge,0.681132223,1.90777409,2.312009862,1,2.679992107,1.226641867,mn14_113b,4/24/2014 0:25,57.668135,-134.019905
213496,229995,5.837367747,0.431476105,-0.507686756,-0.758104253,50.61931006,33.80940307,-0.482506163653543+0i,1,90.15494705,-1.568091991,-40.97120789,1.343832269,1.69747909,1.304077627,NA,-0.014925529,1.343832269,1.69747909,3.438866017,213496,42699.2,0.090973701,5.762053137,420,lunge,1.445922377,3.843336515,1.872315814,1,2.121408929,2.397414138,mn14_113b,4/24/2014 0:26,57.668416,-134.018913
213715,230214,5.780684415,-0.216725557,-0.081379869,-0.97145595,-25.0677309,4.788546191,-0.0555025619075613+0i,1,38.66505608,-2.46676012,-45.70161688,1.527071432,1.377712332,1.443584514,NA,0.002760619,1.527071432,1.377712332,3.71616968,213715,42743,-0.0131531,3.957522004,420,lunge,3.180592915,5.517198789,1.548268713,1,1.141269701,2.336605874,mn14_113b,4/24/2014 0:26,57.668648,-134.017922
213992,230491,5.747303988,0.458994023,-0.510525464,-0.744399303,53.90661632,34.44318921,-0.482734187300064+0i,1,-7.957369727,3.002710352,-45.18108328,1.644879174,1.409721125,1.541060969,NA,0.024568423,1.644879174,1.409721125,3.011639098,213992,42798.4,0.123967268,3.436574207,420,lunge,0.616107457,3.610868467,2.088936561,1,2.436229274,2.99476101,mn14_113b,4/24/2014 0:27,57.669402,-134.018173
214159,230658,5.765909913,-0.028082888,-0.16145998,-0.981165334,-3.235449853,9.344807958,-0.129611439915138+0i,1,-11.20680192,2.945997061,-44.18147044,1.110382671,1.47328975,1.145697462,NA,0.007767935,1.110382671,1.47328975,6.391668961,214159,42831.8,-0.051406911,3.990548036,420,lunge,3.511753483,6.64996658,1.826473895,1,1.15312509,3.138213097,mn14_113b,4/24/2014 0:28,57.669947,-134.018533
214462,230961,5.737608764,0.128339167,-0.130218038,-0.985117711,14.71854077,7.530002756,-0.114163128110049+0i,1,99.67940827,-1.401858783,-45.10706273,1.524080419,1.414332814,1.441191651,NA,0.004552808,1.524080419,1.414332814,1.687766917,214462,42892.4,0.019028911,3.395087587,420,lunge,0.574783893,1.773044027,2.082756567,1,2.338760709,1.198260134,mn14_113b,4/24/2014 0:29,57.670301,-134.017294
214885,231384,5.818107253,-0.029400365,-0.069214237,-0.957935456,-3.506733988,4.132641844,-0.0553788787787109+0i,1,-169.0408235,0.191273713,-41.60276762,1.88756698,1.650829598,1.763106798,NA,0.00435677,1.88756698,1.650829598,3.759252989,214885,42977,-0.383610857,3.746076001,420,lunge,2.987889301,3.962726719,1.88756698,1,1.084206265,0.974837418,mn14_113b,4/24/2014 0:30,57.669416,-134.016362
215147,231646,5.781050553,0.004221317,-0.073383118,-0.943748616,0.511013515,4.446204963,-0.0600533017719391+0i,1,167.3305477,-0.221123657,-42.92132447,1.735218427,1.557526919,1.620245411,NA,0.002703232,1.735218427,1.557526919,3.199562446,215147,43029.4,-0.523608852,4.044564228,420,lunge,1.579176946,3.561069477,1.927967824,1.187547072,0.740420752,1.981892531,mn14_113b,4/24/2014 0:31,57.668515,-134.016001
215223,231722,5.757520321,0.086386803,0.071488559,-1.102914915,8.938518502,-3.708600565,0.0613441270178391+0i,1,161.8891347,-0.316094229,-35.24104043,1.858583337,2.18578817,1.734990179,NA,-0.000648894,1.858583337,2.18578817,0.794199676,215223,43044.6,1.065005033,4.025886063,420,lunge,0.679375796,2.98434264,2.361569198,1,2.211722636,2.304966844,mn14_113b,4/24/2014 0:31,57.668263,-134.015753
215455,231954,5.778995388,0.006236853,-0.075342839,-0.959388892,0.742646747,4.490342783,-0.0617386846923842+0i,1,162.7774958,-0.300589404,-43.96011247,1.537821046,1.487749841,1.452217242,NA,0.001862327,1.537821046,1.487749841,1.994027087,215455,43091,-0.369093174,3.5710295,420,lunge,0.758820941,2.316988284,2.173824321,1,2.396366958,1.558167343,mn14_113b,4/24/2014 0:32,57.667662,-134.015104
215754,232253,5.780702646,0.264236379,-0.509026809,-0.931533286,27.95581406,28.65394589,-0.480632490917298+0i,1,175.7123444,-0.074833707,-46.98250197,1.625578889,1.302008264,1.524652098,NA,0.024567207,1.625578889,1.302008264,2.716131608,215754,43150.8,0.921141204,3.805710513,420,lunge,1.625236963,2.928244593,1.925077957,1,2.144592229,1.30300763,mn14_113b,4/24/2014 0:33,57.666863,-134.014599
215938,232437,5.75811963,-0.014355131,-0.015629012,-0.982172632,-1.674503525,0.911653204,-0.0126277605674478+0i,1,167.0016828,-0.226863432,-43.10274396,1.930130115,1.545109036,1.805224654,NA,0.004310931,1.930130115,1.545109036,4.546047814,215938,43187.6,-0.172578801,3.65235408,420,lunge,3.169580988,4.739947197,1.930130115,1,1.031927166,1.570366209,mn14_113b,4/24/2014 0:34,57.666306,-134.014271
216198,232697,5.700684118,0.039105172,-0.093087246,-0.961730927,4.635231228,5.528514684,-0.0778574975094455+0i,1,174.5405654,-0.095285108,-45.82283355,1.60390535,1.370363385,1.506433689,NA,0.001790829,1.60390535,1.370363385,2.739799434,216198,43239.6,-0.323458071,3.581755683,420,lunge,0.597520532,3.093385073,2.313149503,1,1.895096855,2.495864541,mn14_113b,4/24/2014 0:35,57.665515,-134.013699
216253,232752,5.684008517,0.10135913,-0.006600644,-1.075130697,10.77120681,0.351756555,-0.00570345780122618+0i,1,-170.3952212,0.167635015,-34.55393674,1.766760198,2.253069622,1.648840335,NA,0.007247173,1.766760198,2.253069622,0.649313162,216253,43250.6,0.783729542,3.542271388,420,lunge,0.597520532,2.383728509,2.313149503,1,2.570919783,1.786207977,mn14_113b,4/24/2014 0:35,57.665359,-134.013665
216544,233043,5.673623088,0.454479732,-0.543392022,-0.657191614,56.11168638,39.58528867,-0.51664854758759+0i,1,-65.51421484,1.998153898,-48.57537369,1.177468563,1.213641811,1.189130846,NA,0.045363024,1.177468563,1.213641811,2.669402931,216544,43308.8,-0.330525489,4.619471397,420,lunge,1.355319029,2.792236022,1.383183762,1,1.331720927,1.436916993,mn14_113b,4/24/2014 0:36,57.664979,-134.014756
217554,234053,5.682735892,0.540250067,-0.501275273,-0.845629706,57.58384792,30.65875942,-0.459190454596449+0i,1,-64.58641985,2.014346975,-47.17737921,1.242190743,1.29086085,1.232593764,NA,0.029989436,1.242190743,1.29086085,4.443064959,217554,43510.8,1.193581842,6.345138013,420,lunge,0.901902572,4.557836079,1.71610718,1,1.398812086,3.655933507,mn14_113b,4/24/2014 0:39,57.664929,-134.022355
217725,234224,5.657553139,0.181478576,-0.110500412,-0.9946054,20.55743676,6.339548767,-0.0989240477829331+0i,1,-71.31145773,1.896972922,-46.36626473,0.914736403,1.337895867,1.027880315,NA,-0.000184541,NA,1.337895867,3.425778566,217725,43545,0.167174525,3.812671812,420,lunge,0.720048493,3.521395184,2.160548189,1,2.382267958,2.801346691,mn14_113b,4/24/2014 0:40,57.664997,-134.023224
218175,234674,5.726586107,0.609656682,-0.627664864,-0.649269358,68.04676176,44.03070322,-0.558602380257153+0i,1,142.9780597,-0.646154753,-48.77023085,0.80905815,1.203252031,0.969363586,NA,0.03632875,NA,1.203252031,3.165976561,218175,43635,0.878527298,3.352356928,420,lunge,0.929156427,3.165976561,1.42514214,1,1.298302998,2.236820134,mn14_113b,4/24/2014 0:41,57.665567,-134.0238
218326,234825,5.787890846,0.037671788,-0.057481318,-1.002154965,4.298500559,3.282758093,-0.0480077996975891+0i,1,-175.2014534,0.083750437,-44.2996881,1.315134252,1.465624903,1.283484555,NA,0.004663358,1.315134252,1.465624903,2.291039917,218326,43665.2,0.044215781,4.042229784,420,lunge,1.984154902,2.98489118,1.60364637,1,0.770831791,1.000736278,mn14_113b,4/24/2014 0:42,57.665222,-134.023515
218538,235037,5.791005674,0.196851622,-0.092881212,-0.958932138,23.09611163,5.532354302,-0.0835620917673422+0i,1,123.3825175,-0.988161483,-45.3739098,0.964028408,1.397777975,1.056369952,NA,0.002960805,NA,1.397777975,2.82700469,218538,43707.6,-0.16352454,5.322583967,420,lunge,1.621002263,2.949900386,1.055980241,1,0.499801776,1.328898123,mn14_113b,4/24/2014 0:42,57.664657,-134.023104
218817,235316,5.771957422,0.348016719,-0.598021132,-0.789735294,38.71428522,37.13455328,-0.5783936943129+0i,1,-158.3413872,0.378014105,-45.72652255,1.494081846,1.376199177,1.417410552,NA,0.03091162,1.494081846,1.376199177,3.66637098,218817,43763.4,0.489990415,5.179200731,420,lunge,1.777897462,3.817927752,2.216110805,1,2.159788293,2.04003029,mn14_113b,4/24/2014 0:43,57.663995,-134.022622
219045,235544,5.774303975,-0.030829049,-0.122267877,-0.964499548,-3.632481233,7.224746641,-0.0978409067316339+0i,1,-63.84971534,2.027204894,-44.10329132,1.570392252,1.478380635,1.478690771,NA,0.002146642,1.570392252,1.478380635,2.658284578,219045,43809,-0.267651209,4.36650689,420,lunge,2.434684796,3.142108363,1.742159745,1,0.866218255,0.707423567,mn14_113b,4/24/2014 0:44,57.663677,-134.023598
219253,235752,5.73785146,0.042713542,-0.098111768,-0.95792913,5.079655191,5.847882399,-0.0822419979435426+0i,1,-42.18263174,2.405366843,-44.00077818,1.119193026,1.485082774,1.151309783,NA,0.005466602,1.119193026,1.485082774,3.136526613,219253,43850.6,-0.354145335,4.86318045,420,lunge,1.574813234,3.337851546,2.199272685,1,1.334487029,1.763038312,mn14_113b,4/24/2014 0:45,57.664056,-134.024823
219300,235799,5.729112718,0.304488379,-0.70853044,-0.507645751,38.51235207,54.37927363,-0.696628301916524+0i,1,-40.56708381,2.433563473,-43.68665198,1.711599766,1.505809615,1.599158539,NA,0.010418978,1.711599766,1.505809615,1.736380772,219300,43860,-0.752436248,4.025397871,420,lunge,1.318591197,2.886962997,2.199272685,1,1.766588266,1.5683718,mn14_113b,4/24/2014 0:45,57.66416,-134.025067
219538,236037,5.756959936,0.385602519,-0.917659573,-0.257834394,44.05036154,74.30625415,-0.960182364325906+0i,1,-38.26857546,2.473680012,-39.56449722,2.082664115,1.8061772,1.964598222,NA,0.01014584,2.082664115,1.8061772,2.210220537,219538,43907.6,0.276889589,6.961289796,420,lunge,1.455972946,3.090422429,2.17381191,1,1.946815324,1.634449483,mn14_113b,4/24/2014 0:46,57.664642,-134.02628
219756,236255,5.78772772,0.552733437,-0.907213522,-0.128319218,62.20183455,81.94930385,-0.901879571265186+0i,1,-7.091851876,3.017816488,-39.32308218,2.119432696,1.825519356,2.005074836,NA,0.027445148,2.119432696,1.825519356,2.80297918,219756,43951.2,0.686999114,6.075195827,420,lunge,1.874733174,3.286965009,2.131503479,1,1.690083607,1.412231835,mn14_113b,4/24/2014 0:46,57.665338,-134.02745
219959,236458,5.819569489,0.061638641,-0.129811978,-1.059575646,6.609318975,6.984681232,-0.110076801320706+0i,1,-30.546783,2.608450714,-47.35922897,0.938440229,1.280544737,1.041483375,NA,0.007001879,NA,1.280544737,3.592053679,219959,43991.8,0.679364829,4.327990195,420,lunge,2.004598746,3.744467271,1.969855496,1,1.159010551,1.739868525,mn14_113b,4/24/2014 0:47,57.666012,-134.028361
220171,236670,5.824639524,-0.008231436,-0.178164364,-0.903978036,-1.023725695,11.14948443,-0.145049785545686+0i,1,-38.47381342,2.470097934,-38.16058058,1.88837663,1.921598883,1.763898737,NA,0.009341591,1.88837663,1.921598883,3.48396044,220171,44034.2,-0.770756783,5.88181333,420,lunge,1.726609401,4.11286962,1.934629127,1,1.314534453,2.386260219,mn14_113b,4/24/2014 0:48,57.666596,-134.029539
220385,236884,5.864928249,-0.015596945,-0.115858436,-0.974843144,-1.820434909,6.777712921,-0.0936691532273536+0i,1,-0.324921316,3.135921707,-43.85140164,1.23033129,1.494903197,1.224512586,NA,0.002724991,1.23033129,1.494903197,4.336795375,220385,44077,-0.178209566,6.143634282,420,lunge,4.123416505,4.756284317,1.353303246,1,0.658617865,0.632867812,mn14_113b,4/24/2014 0:48,57.667389,-134.030215
220441,236940,5.870809281,0.345698739,-0.66330128,-0.826253355,36.1395839,38.75686789,-0.648824867062787+0i,1,14.20861356,-2.893605565,-48.84392521,1.280196447,1.199345871,1.25885238,NA,0.026466164,1.280196447,NA,4.351780179,220441,44088.2,1.123127874,4.258119703,420,lunge,0.918376886,4.355921467,1.688237724,1,1.62061741,3.437544581,mn14_113b,4/24/2014 0:49,57.667573,-134.03025
220589,237088,5.841383467,0.039834968,-0.168617849,-1.045605606,4.30793969,9.160840042,-0.141403543882767+0i,1,37.24733697,-2.491503986,-43.63155142,1.055898261,1.509474996,1.111592762,NA,0.00889309,NA,1.509474996,5.08962053,220589,44117.8,0.587056917,6.951312568,420,lunge,2.105216149,5.154697785,2.002764344,1,1.126375507,3.049481636,mn14_113b,4/24/2014 0:49,57.668041,-134.029973
220635,237134,5.839222696,0.3058244,-0.816065846,-0.285315522,38.96315627,70.72919097,-0.823583740364046+0i,1,59.08731987,-2.110324376,-43.11400343,1.86309584,1.544341614,1.739338042,NA,0.025125125,1.86309584,1.544341614,2.324339511,220635,44127,-0.813909306,3.940113989,420,lunge,1.759840178,3.55449439,2.002764344,1,1.50831602,1.794654212,mn14_113b,4/24/2014 0:49,57.668165,-134.029821
220814,237313,5.838445194,-0.122608649,-0.045912946,-0.987530627,-14.13976748,2.661917533,-0.0341759143967627+0i,1,20.46959941,-2.784330747,-46.78089943,1.096379647,1.313641697,1.136833579,NA,0.000435786,NA,1.313641697,5.926011711,220814,44162.8,-0.037544951,5.87642231,420,lunge,5.367411483,7.258141587,1.096379647,1,0.86764214,1.890730104,mn14_113b,4/24/2014 0:50,57.668687,-134.029176
221460,237959,5.843040501,0.10861915,-0.068140612,-1.000742752,12.36070287,3.895259402,-0.0591159980127504+0i,1,-23.21377511,2.736435846,-42.1363737,1.908836101,1.612415948,1.784029124,NA,-0.002071392,1.908836101,1.612415948,0.823830205,221460,44292,0.08751299,3.655704597,420,lunge,0.615154162,2.156071268,2.428997982,1,2.785118479,1.540917106,mn14_113b,4/24/2014 0:52,57.668449,-134.031447
221530,238029,5.837853829,0.413762607,-0.440050267,-0.878028356,45.69054343,26.61911366,-0.415887427349305+0i,1,33.19154707,-2.562290873,-43.13690255,2.008650655,1.542782033,1.885581618,NA,0.006151309,2.008650655,1.542782033,2.038636435,221530,44306,0.644577728,3.68073364,420,lunge,1.181897289,2.544043077,2.062991758,1,1.962373611,1.362145788,mn14_113b,4/24/2014 0:52,57.668586,-134.031481
221688,238187,5.87805721,0.190615939,-0.099415726,-0.960531653,22.33257086,5.909114619,-0.0892644087723124+0i,1,7.276306077,-3.014597155,-46.93465893,1.057018551,1.30475968,1.112283683,NA,-0.000557668,NA,1.30475968,4.668507464,221688,44337.6,-0.154001822,3.539084814,420,lunge,2.199180446,4.984809202,1.853865508,1,0.994644617,2.785628756,mn14_113b,4/24/2014 0:53,57.669104,-134.03128
221728,238227,5.858103995,0.692458662,-0.536595269,-0.635957748,79.53379376,40.15631114,-0.428072204670174+0i,1,15.01025952,-2.879614203,-47.34088908,1.555771339,1.281581387,1.466747873,NA,0.050076244,1.555771339,1.281581387,3.849512659,221728,44345.6,0.809363373,4.461573563,420,lunge,0.69181299,4.475756574,2.366974266,1,2.489624885,3.783943584,mn14_113b,4/24/2014 0:53,57.669226,-134.031288
221888,238387,5.809243358,-0.220232024,-0.127968104,-0.980874216,-25.10318004,7.43301552,-0.0870574803757538+0i,1,17.92176496,-2.828798847,-44.70636583,1.079941736,1.439560505,1.126515881,NA,-0.0044467,NA,1.439560505,7.899380671,221888,44377.6,0.131470307,4.584021761,420,lunge,7.025760858,9.799544772,1.412796494,1,0.707297592,2.773783914,mn14_113b,4/24/2014 0:53,57.669665,-134.031124
222331,238830,5.72319169,0.070884703,-0.000424955,-1.012915212,8.006165493,0.024037665,-0.000361490001621216+0i,1,35.36846717,-2.52429645,-46.30809635,0.770698838,1.341334073,0.948957331,NA,-0.002411545,NA,1.341334073,7.661898881,222331,44466.2,0.150949432,3.543307188,420,lunge,5.663480569,7.788803717,1.113498222,1,0.618410365,2.125323148,mn14_113b,4/24/2014 0:55,57.670914,-134.030417
222770,239269,5.751228521,0.1259976,-0.060543897,-0.985203193,14.54883526,3.516587097,-0.0529450964725223+0i,1,129.1945698,-0.886722035,-46.86944188,1.000760422,1.308519627,1.078112475,NA,-0.005387469,NA,1.308519627,1.630226706,222770,44554,-0.048336998,4.373755652,420,lunge,0.603825735,1.682075699,2.383795157,1,2.66307905,1.078249964,mn14_113b,4/24/2014 0:56,57.670848,-134.029253
223107,239606,5.842456611,0.115312572,-0.357190086,-0.911907175,13.43039968,21.39006325,-0.315277535476014+0i,1,-32.83127976,2.568578724,-42.87707138,1.904773561,1.560571085,1.780013731,NA,0.014172752,1.904773561,1.560571085,1.510578168,223107,44621.4,-0.135998018,4.763394036,420,lunge,1.1019566,3.57385677,2.172137006,1,1.875065586,2.47190017,mn14_113b,4/24/2014 0:58,57.670592,-134.029348
223605,240104,5.833637325,0.203494894,-0.425379044,-1.023464727,20.80756402,22.5690643,-0.391304049233581+0i,1,-48.35710452,2.297601963,-47.14973396,1.154231135,1.292436392,1.17390296,NA,0.028538632,1.154231135,1.292436392,2.826699798,223605,44721,1.244176443,5.135337885,420,lunge,1.113916604,3.10227685,1.983225913,1,1.488588414,1.988360246,mn14_113b,4/24/2014 0:59,57.672166,-134.03024
