v(),X.1,X,ans,p,tempr,pitch,roll,head,flownoise,speedSP,speedFN,Aw1,Aw2,Aw3,r,sec,MSA,jerk,dive,event,min.p,max.p,max.speed,min.speed,delta.speed,delta.p,tag,DateTime,p2,pitch2
837,221688,238187,NA,4.668507464,NA,22.33257086,5.909114619,7.276306077,NA,NA,1.057018551,NA,NA,NA,221688,44337.6,-0.154001822,3.539084814,420,lunge,2.199180446,4.984809202,1.853865508,1,0.994644617,2.785628756,mn14_113b,2014-04-24 00:53:00,NA,NA
838,221728,238227,NA,3.849512659,NA,79.53379376,40.15631114,15.01025952,NA,NA,1.555771339,NA,NA,NA,221728,44345.6,0.809363373,4.461573563,420,lunge,0.69181299,4.475756574,2.366974266,1,2.489624885,3.783943584,mn14_113b,2014-04-24 00:53:00,NA,NA
839,221888,238387,NA,7.899380671,NA,-25.10318004,7.43301552,17.92176496,NA,NA,1.079941736,NA,NA,NA,221888,44377.6,0.131470307,4.584021761,420,lunge,7.025760858,9.799544772,1.412796494,1,0.707297592,2.773783914,mn14_113b,2014-04-24 00:53:00,NA,NA
840,222331,238830,NA,7.661898881,NA,8.006165493,0.024037665,35.36846717,NA,NA,0.770698838,NA,NA,NA,222331,44466.2,0.150949432,3.543307188,420,lunge,5.663480569,7.788803717,1.113498222,1,0.618410365,2.125323148,mn14_113b,2014-04-24 00:55:00,NA,NA
841,222770,239269,NA,1.630226706,NA,14.54883526,3.516587097,129.1945698,NA,NA,1.000760422,NA,NA,NA,222770,44554,-0.048336998,4.373755652,420,lunge,0.603825735,1.682075699,2.383795157,1,2.66307905,1.078249964,mn14_113b,2014-04-24 00:56:00,NA,NA
842,223107,239606,NA,1.510578168,NA,13.43039968,21.39006325,-32.83127976,NA,NA,1.904773561,NA,NA,NA,223107,44621.4,-0.135998018,4.763394036,420,lunge,1.1019566,3.57385677,2.172137006,1,1.875065586,2.47190017,mn14_113b,2014-04-24 00:58:00,NA,NA
843,223605,240104,NA,2.826699798,NA,20.80756402,22.5690643,-48.35710452,NA,NA,1.154231135,NA,NA,NA,223605,44721,1.244176443,5.135337885,420,lunge,1.113916604,3.10227685,1.983225913,1,1.488588414,1.988360246,mn14_113b,2014-04-24 00:59:00,NA,NA
844,223792,240291,NA,5.555338239,NA,11.1095864,6.174502828,-70.24351107,NA,NA,1.07036866,NA,NA,NA,223792,44758.4,-0.118987726,4.397980932,420,lunge,3.927642217,5.674569263,1.382480667,1,0.69103624,1.746927046,mn14_113b,2014-04-24 01:00:00,NA,NA
845,223864,240363,NA,3.880919311,NA,44.962174,20.0067462,-94.27463625,NA,NA,1.286219989,NA,NA,NA,223864,44772.8,0.962347884,5.129722528,420,lunge,0.835089887,3.884425614,1.86340898,1,1.706947698,3.049335727,mn14_113b,2014-04-24 01:00:00,NA,NA
846,224079,240578,NA,2.059083435,NA,-4.06847003,5.274280622,-156.3640861,NA,NA,0.697883119,NA,NA,NA,224079,44815.8,0.694164703,4.270708026,420,lunge,1.786422507,3.177957645,1.137735129,1,0.732539487,1.391535138,mn14_113b,2014-04-24 01:01:00,NA,NA
847,224351,240850,NA,3.557640688,NA,62.73205646,38.84944943,-77.58611141,NA,NA,1.039164481,NA,NA,NA,224351,44870.2,0.243532661,3.671193917,420,lunge,0.730053786,4.074194688,1.792590009,1,1.563260017,3.344140902,mn14_113b,2014-04-24 01:02:00,NA,NA
848,224467,240966,NA,2.06885281,NA,-16.54123533,3.612508083,-18.30071399,NA,NA,1.069376224,NA,NA,NA,224467,44893.4,-0.177371917,4.336028682,420,lunge,1.820875419,2.837055188,1.089606817,1,0.920752241,1.016179769,mn14_113b,2014-04-24 01:02:00,NA,NA
849,224591,241090,NA,2.979721781,NA,55.47544589,44.94290293,32.11782634,NA,NA,1.001100991,NA,NA,NA,224591,44918.2,0.579719709,3.638755333,420,lunge,0.703714442,3.209499165,2.164613163,1,2.300213032,2.505784723,mn14_113b,2014-04-24 01:03:00,NA,NA
850,224761,241260,NA,4.505255978,NA,68.47801633,38.8091057,51.6004621,NA,NA,1.533305427,NA,NA,NA,224761,44952.2,-0.06435852,4.452611148,420,lunge,1.549841579,4.646407715,1.899169062,1,2.072415255,3.096566136,mn14_113b,2014-04-24 01:03:00,NA,NA
851,224966,241465,NA,4.482872895,NA,7.200161394,3.308221619,21.75388035,NA,NA,0.933892017,NA,NA,NA,224966,44993.2,-0.094554031,5.489169033,420,lunge,3.700466581,4.602144888,1.751645117,1,1.089600225,0.901678307,mn14_113b,2014-04-24 01:04:00,NA,NA
852,225013,241512,NA,4.155035082,NA,39.66654946,29.09402321,5.613614305,NA,NA,1.66683124,NA,NA,NA,225013,45002.6,0.744740837,4.183669054,420,lunge,0.684059406,4.185094815,1.933906738,1,1.241759912,3.501035409,mn14_113b,2014-04-24 01:04:00,NA,NA
853,225185,241684,NA,4.473831894,NA,6.976558444,2.648320293,-19.87499398,NA,NA,1.306966804,NA,NA,NA,225185,45037,0.309764125,4.528225209,420,lunge,1.959333368,4.734173397,2.02290226,1,1.024224286,2.774840029,mn14_113b,2014-04-24 01:04:00,NA,NA
854,225235,241734,NA,2.808425581,NA,51.12959519,57.82094477,-30.89533436,NA,NA,1.90034105,NA,NA,NA,225235,45047,0.697779516,5.301941036,420,lunge,1.470885461,3.712793685,2.02290226,1,1.874821528,2.241908224,mn14_113b,2014-04-24 01:05:00,NA,NA
855,225425,241924,NA,1.67137858,NA,-4.301916403,5.996802525,-113.3281791,NA,NA,1.253151572,NA,NA,NA,225425,45085,-0.254760354,5.091508427,420,lunge,1.636126169,2.404932926,1.41821532,1.066017736,0.352197584,0.768806757,mn14_113b,2014-04-24 01:05:00,NA,NA
856,225477,241976,NA,2.37423676,NA,32.06341896,24.16694571,-142.8906047,NA,NA,1.355620425,NA,NA,NA,225477,45095.4,0.873410849,5.096487315,420,lunge,1.342358918,2.453639489,1.9681433,1,2.03996438,1.111280571,mn14_113b,2014-04-24 01:05:00,NA,NA
857,225705,242204,NA,3.371653598,NA,-5.834711908,7.914702469,-72.98606429,NA,NA,0.523480641,NA,NA,NA,225705,45141,-0.22618971,5.982187591,420,lunge,3.001635298,3.603984858,1.283034929,1,1.572293662,0.60234956,mn14_113b,2014-04-24 01:06:00,NA,NA
858,225776,242275,NA,2.755084237,NA,31.8694486,55.47955754,-77.90801575,NA,NA,1.67263531,NA,NA,NA,225776,45155.2,0.16043323,3.356378231,420,lunge,0.728058129,3.3921392,2.249469797,1,1.901072394,2.664081071,mn14_113b,2014-04-24 01:06:00,NA,NA
859,225921,242420,NA,4.721220744,NA,2.86258874,7.788511026,-40.08619156,NA,NA,1.36762094,NA,NA,NA,225921,45184.2,-0.392227089,4.302636352,420,lunge,2.073250249,5.043811632,1.91334646,1,1.373113355,2.970561383,mn14_113b,2014-04-24 01:07:00,NA,NA
860,226101,242600,NA,4.047046387,NA,-17.3489277,5.076821406,-44.13979628,NA,NA,0.80029519,NA,NA,NA,226101,45220.2,1.087403236,5.209746538,420,lunge,3.811817293,4.447636805,0.9764845,1,0.651364881,0.635819512,mn14_113b,2014-04-24 01:08:00,NA,NA
861,226184,242683,NA,3.693881069,NA,50.03739282,16.27101295,-99.78720783,NA,NA,1.272371072,NA,NA,NA,226184,45236.8,0.68719983,3.54797561,420,lunge,2.086296404,3.796665838,1.549958393,1,1.26501043,1.710369434,mn14_113b,2014-04-24 01:08:00,NA,NA
862,226349,242848,NA,2.512337965,NA,-7.761159958,6.586269539,-102.1106328,NA,NA,1.209837872,NA,NA,NA,226349,45269.8,-0.496390583,6.578909864,420,lunge,2.190375275,3.682936318,1.775429191,1,0.860876184,1.492561043,mn14_113b,2014-04-24 01:08:00,NA,NA
863,226573,243072,NA,4.568227859,NA,21.72719969,7.12654486,-117.1727701,NA,NA,0.699438949,NA,NA,NA,226573,45314.6,0.018961441,3.757252999,420,lunge,1.771286785,4.595209131,1.420253859,1,1.024885536,2.823922346,mn14_113b,2014-04-24 01:09:00,NA,NA
864,226905,243404,NA,1.878409576,NA,9.931068352,55.74606376,172.3217817,NA,NA,1.82898391,NA,NA,NA,226905,45381,0.820856684,3.443491643,420,lunge,1.485835341,2.379319874,1.839994318,1,1.831946323,0.893484533,mn14_113b,2014-04-24 01:10:00,NA,NA
865,227079,243578,NA,1.824120404,NA,4.604207503,3.504999951,-174.1869673,NA,NA,0.95254706,NA,NA,NA,227079,45415.8,-0.069852476,3.711671473,420,lunge,0.637874226,1.956551916,1.956293497,1,2.034145809,1.31867769,mn14_113b,2014-04-24 01:11:00,NA,NA
866,227949,244448,NA,1.740078318,NA,0.174737389,5.988622412,-174.7113496,NA,NA,1.354749587,NA,NA,NA,227949,45589.8,-0.453129533,4.392316183,420,lunge,0.764795985,1.92533196,1.970312297,1,2.183177826,1.160535975,mn14_113b,2014-04-24 01:14:00,NA,NA
867,228302,244801,NA,1.120129332,NA,-12.01205064,2.032963534,67.99050219,NA,NA,0.187005867,NA,NA,NA,228302,45660.4,0.139620751,3.75351578,420,lunge,0.87612329,1.692999646,1.522835336,1,1.76379909,0.816876356,mn14_113b,2014-04-24 01:15:00,NA,NA
868,229312,245811,NA,2.719208504,NA,46.14456556,48.49013764,-147.9283271,NA,NA,1.255416662,NA,NA,NA,229312,45862.4,0.123312419,4.910849478,420,lunge,2.053881961,2.841126073,2.244638666,1,2.169007135,0.787244112,mn14_113b,2014-04-24 01:18:00,NA,NA
869,229502,246001,NA,1.769322641,NA,-2.346645051,4.219057351,-165.9611318,NA,NA,1.411775305,NA,NA,NA,229502,45900.4,-0.574135055,6.343536271,420,lunge,0.703862863,1.945699172,2.120770232,1,2.252359116,1.241836309,mn14_113b,2014-04-24 01:19:00,NA,NA
870,229544,246043,NA,0.893822547,NA,12.08964852,-0.737018635,-165.2072934,NA,NA,1.746011112,NA,NA,NA,229544,45908.8,0.344823739,3.328393472,420,lunge,0.703862863,2.717395179,2.120770232,1,2.252359116,2.013532316,mn14_113b,2014-04-24 01:19:00,NA,NA
871,229756,246255,NA,1.605081479,NA,2.485327163,9.328586532,-136.5606109,NA,NA,1.227154238,NA,NA,NA,229756,45951.2,-0.71378779,4.414170015,420,lunge,1.460876021,2.93018583,1.698611943,1,0.834970502,1.469309809,mn14_113b,2014-04-24 01:20:00,NA,NA
872,229807,246306,NA,2.875807275,NA,59.96560923,35.0694306,-104.3465026,NA,NA,1.538139745,NA,NA,NA,229807,45961.4,0.78252102,3.364817596,420,lunge,2.140512472,2.93018583,1.959039677,1,1.757435089,0.789673358,mn14_113b,2014-04-24 01:20:00,NA,NA
873,230002,246501,NA,2.190476021,NA,11.90801962,5.43432176,-108.2173064,NA,NA,0.95879476,NA,NA,NA,230002,46000.4,-0.320548023,5.126218864,420,lunge,0.68485288,2.316029362,2.330900436,1,2.558732331,1.631176482,mn14_113b,2014-04-24 01:21:00,NA,NA
874,230959,247458,NA,1.393679692,NA,-5.02441328,6.322036976,82.60250301,NA,NA,0.805697958,NA,NA,NA,230959,46191.8,0.999518291,4.320281356,420,lunge,0.759846576,1.504589864,2.515785867,1,2.840366973,0.744743288,mn14_113b,2014-04-24 01:24:00,NA,NA
875,231551,248050,NA,1.71117888,NA,-1.953899213,6.382093202,-144.8122589,NA,NA,1.04544001,NA,NA,NA,231551,46310.2,0.154746157,4.499690932,420,lunge,0.657824874,2.041774054,2.253676274,1,2.36451011,1.38394918,mn14_113b,2014-04-24 01:26:00,NA,NA
876,233066,249565,NA,2.077727453,NA,-9.963042473,4.319338923,38.97939737,NA,NA,1.846237589,NA,NA,NA,233066,46613.2,-0.522342278,6.392760463,420,lunge,1.782214671,2.805944928,1.846237589,1,1.233903041,1.023730257,mn14_113b,2014-04-24 01:31:00,NA,NA
877,233301,249800,NA,6.343787405,NA,29.06237933,15.42509101,40.95764951,NA,NA,1.095637362,NA,NA,NA,233301,46660.2,0.623072878,5.541787631,420,lunge,1.666926934,6.489032216,1.734265179,1,1.207572437,4.822105282,mn14_113b,2014-04-24 01:32:00,NA,NA
878,233499,249998,NA,0.615023731,NA,11.4192125,0.564418321,-157.8746589,NA,NA,1.911371786,NA,NA,NA,233499,46699.8,0.223877328,3.576986993,420,lunge,0.615023731,2.640240043,2.262027129,1,2.574297414,2.025216312,mn14_113b,2014-04-24 01:32:00,NA,NA
879,233575,250074,NA,2.879824936,NA,59.82876593,37.86093219,-133.6049243,NA,NA,1.019978089,NA,NA,NA,233575,46715,0.211143771,3.91228251,420,lunge,1.628272681,2.977061774,1.658058399,1,1.728319457,1.348789093,mn14_113b,2014-04-24 01:32:00,NA,NA
880,233744,250243,NA,0.848409993,NA,3.479207234,7.968720085,-140.6678602,NA,NA,1.242490724,NA,NA,NA,233744,46748.8,-0.094872452,4.342225867,420,lunge,0.569261269,2.79433754,2.433449305,1,2.527477027,2.225076271,mn14_113b,2014-04-24 01:33:00,NA,NA
881,233966,250465,NA,1.627303787,NA,-12.30155794,6.282382051,100.8333078,NA,NA,0.893129475,NA,NA,NA,233966,46793.2,-0.0289493,4.08128206,420,lunge,1.224019085,2.637005602,1.048495494,1,1.183478492,1.412986517,mn14_113b,2014-04-24 01:34:00,NA,NA
882,234476,250975,NA,2.391840876,NA,15.01215298,9.526101479,-147.2447561,NA,NA,0.641766921,NA,NA,NA,234476,46895.2,0.681246876,3.351276372,420,lunge,1.436366651,2.514308402,1.061898352,1,0.484944131,1.077941751,mn14_113b,2014-04-24 01:35:00,NA,NA
883,234899,251398,NA,2.443329041,NA,23.44697848,8.352695222,-143.2571085,NA,NA,1.079558307,NA,NA,NA,234899,46979.8,-0.401964038,3.65117367,420,lunge,0.668107704,2.983402869,2.00535088,1,2.274010235,2.315295165,mn14_113b,2014-04-24 01:37:00,NA,NA
884,235203,251702,NA,1.235901382,NA,6.65501877,6.810143872,-75.20017578,NA,NA,1.152548152,NA,NA,NA,235203,47040.6,0.021467629,4.258057821,420,lunge,0.632331002,1.601075072,2.803294663,1,3.063275848,0.96874407,mn14_113b,2014-04-24 01:38:00,NA,NA
885,235477,251976,NA,0.842746125,NA,14.51469241,-0.191442724,-65.46503275,NA,NA,2.429775164,NA,NA,NA,235477,47095.4,0.03766489,3.637616956,420,lunge,0.627323848,2.855845675,2.561197003,1,2.700519594,2.228521827,mn14_113b,2014-04-24 01:39:00,NA,NA
886,235684,252183,NA,2.773040891,NA,-4.82292583,4.317703988,-56.7548749,NA,NA,2.267442509,NA,NA,NA,235684,47136.8,-0.305466382,3.537710334,420,lunge,2.295957544,3.180864194,2.652368482,1.973110541,0.679257941,0.88490665,mn14_113b,2014-04-24 01:39:00,NA,NA
887,236459,252958,NA,3.059369458,NA,5.079517133,1.98301427,-21.59275117,NA,NA,1.422187441,NA,NA,NA,236459,47291.8,-0.047687935,3.367911891,420,lunge,1.734644983,3.303177173,1.818872401,1.031569458,0.787302943,1.56853219,mn14_113b,2014-04-24 01:42:00,NA,NA
888,236801,253300,NA,2.813945334,NA,67.79473789,31.87859763,-2.196474785,NA,NA,1.927421853,NA,NA,NA,236801,47360.2,0.654924996,3.464829711,420,lunge,0.91021139,3.124755471,1.932256334,1,1.425287605,2.214544081,mn14_113b,2014-04-24 01:43:00,NA,NA
889,237200,253699,NA,0.706850848,NA,17.05030418,-2.051463281,17.56702001,NA,NA,1.86101528,NA,NA,NA,237200,47440,0.670425925,3.517450297,420,lunge,0.575378063,2.723786173,2.925621056,1,3.229006645,2.14840811,mn14_113b,2014-04-24 01:45:00,NA,NA
890,237724,254223,NA,0.843254751,NA,17.55923365,0.479912103,120.8265072,NA,NA,2.243902337,NA,NA,NA,237724,47544.8,0.023448558,3.693605608,420,lunge,0.662145469,2.140871813,2.504416909,1,2.661918662,1.478726344,mn14_113b,2014-04-24 01:46:00,NA,NA
891,238223,254722,NA,4.249112975,NA,51.75546761,19.25841967,138.5206652,NA,NA,1.722802144,NA,NA,NA,238223,47644.6,0.907080016,3.72468032,420,lunge,1.111779309,4.249112975,1.80983933,1,1.558540155,3.137333666,mn14_113b,2014-04-24 01:48:00,NA,NA
892,238680,255179,NA,0.838212423,NA,15.2403062,-0.906622068,176.4013467,NA,NA,2.11164202,NA,NA,NA,238680,47736,1.144228254,4.117768807,420,lunge,0.690755587,2.428254208,2.379266157,1,2.132196471,1.737498621,mn14_113b,2014-04-24 01:49:00,NA,NA
893,239362,255861,NA,2.55403366,NA,5.850999818,6.431232532,-163.1457573,NA,NA,1.052300169,NA,NA,NA,239362,47872.4,-0.418851138,4.509136317,420,lunge,1.491096388,2.630390406,1.661766638,1,0.785203448,1.139294018,mn14_113b,2014-04-24 01:52:00,NA,NA
894,239610,256109,NA,0.722632918,NA,-1.670529145,2.434777526,175.6027435,NA,NA,0.819048546,NA,NA,NA,239610,47922,-0.030660698,3.326874061,420,lunge,0.643405712,2.487525337,2.364151158,1,2.468448371,1.844119625,mn14_113b,2014-04-24 01:53:00,NA,NA
895,240042,256541,NA,3.78426862,NA,48.7902557,18.62794193,11.12498956,NA,NA,1.490709756,NA,NA,NA,240042,48008.4,0.955141406,4.711961687,420,lunge,1.59738685,3.78426862,1.645997212,1,1.770565489,2.18688177,mn14_113b,2014-04-24 01:54:00,NA,NA
896,240198,256697,NA,2.381658719,NA,-5.936441676,5.66966456,-2.040210448,NA,NA,1.041300503,NA,NA,NA,240198,48039.6,-0.096779858,5.614908345,420,lunge,2.230366911,2.865825759,1.183681465,1,0.451043571,0.635458848,mn14_113b,2014-04-24 01:55:00,NA,NA
897,240271,256770,NA,2.881040076,NA,32.42159397,23.15785842,-4.218990541,NA,NA,1.150929742,NA,NA,NA,240271,48054.2,0.875624654,3.812651329,420,lunge,1.434367653,3.021037811,1.545271635,1,1.585038746,1.586670158,mn14_113b,2014-04-24 01:55:00,NA,NA
898,240441,256940,NA,2.10984064,NA,1.184880732,6.708705951,59.04480258,NA,NA,0.893990527,NA,NA,NA,240441,48088.2,0.22061672,3.897904273,420,lunge,1.919955021,2.865626165,1.448196958,1,0.977735754,0.945671144,mn14_113b,2014-04-24 01:55:00,NA,NA
899,240492,256991,NA,2.561577527,NA,37.7817209,36.89430281,80.79823151,NA,NA,1.296363201,NA,NA,NA,240492,48098.4,-0.230373911,4.123794761,420,lunge,1.429284463,2.865626165,1.522458325,1,1.597805544,1.436341702,mn14_113b,2014-04-24 01:56:00,NA,NA
900,240783,257282,NA,0.856201546,NA,13.1847665,1.372840664,-158.9715004,NA,NA,1.727318267,NA,NA,NA,240783,48156.6,0.994373494,3.754748399,420,lunge,0.715172847,2.092999873,2.015454748,1,1.916000411,1.377827026,mn14_113b,2014-04-24 01:56:00,NA,NA
901,240834,257333,NA,1.894031322,NA,-5.186030281,7.73989749,-166.1377708,NA,NA,1.483139557,NA,NA,NA,240834,48166.8,0.281933522,4.593261123,420,lunge,1.332156918,2.884720925,1.555046432,1.142962375,0.412084057,1.552564007,mn14_113b,2014-04-24 01:57:00,NA,NA
902,241056,257555,NA,0.839311739,NA,-7.347830693,4.737577009,-139.8188776,NA,NA,2.042412133,NA,NA,NA,241056,48211.2,0.332202962,3.986074067,420,lunge,0.756293926,2.811250241,2.121388825,1,2.269915215,2.054956315,mn14_113b,2014-04-24 01:57:00,NA,NA
903,241281,257780,NA,1.979151356,NA,0.676782801,4.932810945,-132.0024009,NA,NA,1.571371688,NA,NA,NA,241281,48256.2,-0.325651597,4.279764613,420,lunge,1.766919962,2.656881736,2.10102991,1,1.111873113,0.889961774,mn14_113b,2014-04-24 01:58:00,NA,NA
904,241504,258003,NA,2.590368394,NA,9.201486171,5.012979684,-134.0929246,NA,NA,1.141083653,NA,NA,NA,241504,48300.8,-0.083784537,5.19685775,420,lunge,0.75174229,2.818808897,2.570399164,1,1.600049511,2.067066607,mn14_113b,2014-04-24 01:59:00,NA,NA
905,241734,258233,NA,1.818597041,NA,19.92477908,7.033530687,-157.7175174,NA,NA,1.230916022,NA,NA,NA,241734,48346.8,0.437755205,4.232822111,420,lunge,0.669012036,2.308774819,2.275780057,1,2.356827515,1.639762783,mn14_113b,2014-04-24 02:00:00,NA,NA
906,242484,258983,NA,5.846134443,NA,-10.47543158,8.772092166,-159.5747676,NA,NA,0.792918132,NA,NA,NA,242484,48496.8,0.064726175,3.814283442,420,lunge,5.269988678,6.617075213,1.032637324,1,0.75468042,1.347086535,mn14_113b,2014-04-24 02:02:00,NA,NA
907,243006,259505,NA,2.342786774,NA,21.65839636,5.913868396,-154.8490264,NA,NA,0.785054692,NA,NA,NA,243006,48601.2,0.134967398,3.751693467,420,lunge,0.76298729,2.605433501,1.96973734,1,1.742732103,1.842446211,mn14_113b,2014-04-24 02:04:00,NA,NA
908,243306,259805,NA,7.338075944,NA,20.7180336,-7.040872467,102.4431812,NA,NA,0.886805289,NA,NA,NA,243306,48661.2,-0.389023074,4.81169378,420,lunge,2.12345239,7.762567121,1.67347778,1,1.040521444,5.639114731,mn14_113b,2014-04-24 02:05:00,NA,NA
909,243481,259980,NA,4.290268861,NA,-3.178170486,1.41616681,77.91358999,NA,NA,0.804403511,NA,NA,NA,243481,48696.2,-0.060071388,4.72489007,420,lunge,4.008744145,4.935860788,1.058043923,1,0.632343718,0.927116643,mn14_113b,2014-04-24 02:05:00,NA,NA
910,243721,260220,NA,1.553199024,NA,17.35108829,7.265288893,83.26449805,NA,NA,1.366096625,NA,NA,NA,243721,48744.2,-0.130125443,4.404778045,420,lunge,0.714777505,2.70690571,2.330862593,1,2.57091918,1.992128205,mn14_113b,2014-04-24 02:06:00,NA,NA
911,244686,261185,NA,3.867613529,NA,3.932144542,6.664612377,102.1355243,NA,NA,1.093931682,NA,NA,NA,244686,48937.2,-0.027946037,3.471764303,420,lunge,3.356039574,4.065082058,1.517058259,1,1.038068562,0.709042484,mn14_113b,2014-04-24 02:09:00,NA,NA
912,244875,261374,NA,2.73551509,NA,-11.83703029,4.915137333,121.4397214,NA,NA,1.060537535,NA,NA,NA,244875,48975,-0.088667716,4.793541831,420,lunge,2.574528231,3.223402832,1.306137076,1,0.619937013,0.648874601,mn14_113b,2014-04-24 02:10:00,NA,NA
913,245269,261768,NA,3.12228478,NA,-0.3457631,7.884405333,88.2296725,NA,NA,1.913643123,NA,NA,NA,245269,49053.8,0.648392845,3.425687235,420,lunge,2.696486481,3.322158745,1.969737378,1.598187431,0.371549947,0.625672264,mn14_113b,2014-04-24 02:11:00,NA,NA
914,245579,262078,NA,3.51967508,NA,32.05514857,22.33285831,104.4697802,NA,NA,1.865802508,NA,NA,NA,245579,49115.8,1.202596392,5.683689258,420,lunge,0.754461167,3.51967508,1.869448817,1,1.215646224,2.765213913,mn14_113b,2014-04-24 02:12:00,NA,NA
915,245735,262234,NA,3.546661326,NA,-1.794969935,7.983289714,99.58314421,NA,NA,1.262427285,NA,NA,NA,245735,49147,-0.003985991,3.64661942,420,lunge,3.368889213,4.457164084,2.094498128,1.129187912,0.965310216,1.088274871,mn14_113b,2014-04-24 02:13:00,NA,NA
916,245999,262498,NA,4.724130456,NA,45.43744165,19.54321942,174.842882,NA,NA,1.090996149,NA,NA,NA,245999,49199.8,1.152600597,4.083408489,420,lunge,0.613601049,4.746995087,1.930796391,1,1.175893592,4.133394038,mn14_113b,2014-04-24 02:14:00,NA,NA
917,246148,262647,NA,4.115811393,NA,-8.93264883,5.282067211,-161.273216,NA,NA,1.26064535,NA,NA,NA,246148,49229.6,0.104499821,3.345989379,420,lunge,3.955746571,4.556244642,1.936785766,1,0.944672822,0.600498071,mn14_113b,2014-04-24 02:14:00,NA,NA
918,247634,264133,NA,0.812556748,NA,13.87626417,-2.330220184,-108.2898494,NA,NA,2.430975462,NA,NA,NA,247634,49526.8,1.237124767,4.240225611,420,lunge,0.71795196,2.276892047,2.703567283,1,2.75193164,1.558940087,mn14_113b,2014-04-24 02:19:00,NA,NA
919,247867,264366,NA,2.451919432,NA,9.977012323,7.339843604,-109.6104611,NA,NA,1.533103583,NA,NA,NA,247867,49573.4,0.787242192,4.076399522,420,lunge,0.79886986,2.577614668,1.927203099,1,0.980525445,1.778744808,mn14_113b,2014-04-24 02:20:00,NA,NA
920,247921,264420,NA,0.907213173,NA,11.62313918,-1.06704701,-108.544593,NA,NA,1.857070647,NA,NA,NA,247921,49584.2,1.130793001,3.684299223,420,lunge,0.797384992,2.906381159,2.378613465,1,2.663902948,2.108996167,mn14_113b,2014-04-24 02:20:00,NA,NA
921,248165,264664,NA,2.029211226,NA,-1.834702163,2.941205182,-105.7888324,NA,NA,1.390480098,NA,NA,NA,248165,49633,-0.343729021,4.450564966,420,lunge,0.771786123,2.168248403,2.864497634,1,2.10560861,1.39646228,mn14_113b,2014-04-24 02:21:00,NA,NA
922,250684,267183,NA,48.52047704,NA,17.45546457,7.056774247,-58.89387803,NA,NA,2.500571728,NA,NA,NA,250684,50136.8,-1.014395104,5.295666247,420,lunge,43.62603888,49.85655669,2.763992791,2.155964665,0.608028126,6.23051781,mn14_113b,2014-04-24 02:29:00,NA,NA
923,250915,267414,NA,46.85187324,NA,78.45565981,-12.9325388,-111.7847776,NA,4.623358226,3.10264766,NA,NA,NA,250915,50183,-1.022637152,10.10588012,420,lunge,31.69577579,51.21483672,3.290265407,1,2.347020335,19.51906093,mn14_113b,2014-04-24 02:30:00,NA,NA
