"","X.2","X","ans","p","tempr","pitch","roll","head","flownoise","speedSP","speedFN","Aw1","Aw2","Aw3","r","sec","MSA","jerk","dive","event","min.p","max.p","max.speed","min.speed","delta.speed","delta.p","tag","LAT","LON","LAT_prev","LON_prev","DateTime","pnorm","Am1","Am2","Am3","X.1","DN","JigRMS","Light","LightIR","Paddles","T","camon","tagon","Aw.1","Aw.2","Aw.3","At.1","At.2","At.3","DV.1","DV.2","DV.3","DV.4","DV.5","DV.6","Gt.1","Gt.2","Gt.3","Gw.1","Gw.2","Gw.3","Mt.1","Mt.2","Mt.3","Mw.1","Mw.2","Mw.3","A.1","A.2","A.3","Depth","I","MtO.1","MtO.2","MtO.3","Mtoff.1","Mtoff.2","Mtoff.3","camondec","camoffdec","Temp","At.mag","Mt.mag","Times","camonNTdec","camoffNTdec","Mt1.1","Mt1.2","Mt1.3","Mtoff1.1","Mtoff1.2","Mtoff1.3","Mt2.1","Mt2.2","Mt2.3","MtTemp.1","MtTemp.2","MtTemp.3","Mt.mag1","Mtbench.1","Mtbench.2","Mtbench.3","smoothp","njerk","roll2","n2","head2","Mh.1","Mh.2","Mh.3","DB","Tcamondec","speedJJ","speedFNexp","speedFNtot","dd","Mpitch","MDB","Istot","rollrate","TspeedFN","TspeedJJ","DR","goodJ","goodFN","lb","minSP","TEST2.1","TEST2.2","TEST2.3","TEST","Imax","I2big","I2small","M.1","M.2","M.3","G.1","G.2","G.3","speedSPT","ï..Date","Time","T1","Tsec","Tmin","Pressure","Depth..m.","Vv","Magneto1","Magneto2","Magneto3","Gyro1","Gyro2","Gyro3","Accel1","Pitch","Accel2","Accel3","Speed","Vk","Speed2_paddle.wheel.VVSP","Date","quality","Densitym3","prey.dist","prey.time","Sv_mean","sa_adj","mass_g","kJ_g","Length_cm","Beam_volume_sum","TS","Prey.Depth_mean","weight"
"324",324,70262,NA,35.62391,5.249364,52.72942,-28.87717,-25.95673,-59.92475,NA,2.910649,0.4981967,-0.4854278,0.8801796,70262,14052.4,1.194979,6.142851,58,"lunge",2.137741,36.18457,5.160684,1.744461,3.416223,34.046829,"mn13_112a",57.743043,-135.266372,57.74311,-135.244821,2013-04-22 12:15:00,NA,0.4981967,-0.4854278,0.8801796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",1.1280836557581,0.851419004,138.425096727429,0.333333333333333,-40.750157,0.000821505,117,5.4,NA,3250.234353,-40.00809686,32.215517,0.886459080313488
"325",325,76239,NA,29.08828,5.037269,44.71497,-115.4151,17.88813,-49.61242,NA,4.437106,0.4687124,-1.029295,-0.4890769,76239,15247.8,2.277181,9.331157,61,"lunge",1.347766,33.42388,5.186387,1,4.2916299,32.076114,"mn13_112a",57.746301,-135.275781,57.74376,-135.24889,2013-04-22 12:35:00,NA,0.4687124,-1.029295,-0.4890769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",0.741574816113512,0.620946046,172.472444834054,0.0833333333333333,-42.430315,0.000907966,117,5.4,NA,54410.6111,-40.31279109,47.272727,1
"326",326,77748,NA,31.38555,5.647886,103.7562,-91.92539,79.50612,-49.11937,NA,4.694936,0.8982366,-0.7044646,-0.02368201,77748,15549.6,1.390381,10.90361,63,"lunge",0.9572334,34.76729,5.389371,1,4.5645496,33.8100566,"mn13_112a",57.74638,-135.279471,57.743771,-135.251403,2013-04-22 12:40:00,NA,0.8982366,-0.7044646,-0.02368201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",0.684932403188442,0.590279995,165.479720956533,0.0666666666666667,-42.739632,0.000523201,117,5.4,NA,60881.46799,-40.42249526,53.92126,1
"327",327,79234,NA,20.62637,5.584963,120.8062,-99.97896,176.1141,-54.80186,4.332373,3.487973,0.9201623,-0.514752,-0.09056978,79234,15846.8,0.5711359,9.95954,64,"lunge",1.162319,26.45475,4.035634,1,3.6623336,25.292431,"mn13_112a",57.746788,-135.27971,57.743028,-135.251337,2013-04-22 12:45:00,NA,0.9201623,-0.514752,-0.09056978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",0.483855300822728,0.590279995,135.156590246818,0.0166666666666667,-42.739632,0.000523201,117,5.4,NA,60881.46799,-40.42249526,53.92126,1
"328",328,80654,NA,26.96735,5.603276,82.77602,-116.0244,36.80509,-55.52316,NA,3.326374,0.8382061,-0.8547191,-0.4173241,80654,16130.8,2.626131,8.415809,67,"lunge",1.227067,30.66741,3.858486,1.009663,2.848823,29.440343,"mn13_112a",57.747311,-135.281155,57.74305,-135.253217,2013-04-22 12:49:00,NA,0.8382061,-0.8547191,-0.4173241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",0.763938847720346,0.590279995,179.181654316104,0.0833333333333333,-42.739632,0.000523201,117,5.4,NA,60881.46799,-40.42249526,53.92126,1
"329",329,84241,NA,24.63798,5.283936,115.8361,-115.9659,129.6219,-51.37488,5.095411,4.324233,1.024469,-0.5773714,-0.2811773,84241,16848.2,2.050698,12.23045,71,"lunge",1.351217,31.02893,4.805434,1.138846,3.666588,29.677713,"mn13_112a",57.748837,-135.277332,57.743137,-135.254624,2013-04-22 13:01:00,NA,1.024469,-0.5773714,-0.2811773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",0.885407163510366,0.788370203,195.62214905311,0.116666666666667,-41.475706,0.000821189,117,5.4,NA,43240.99315,-40.3995311,52.468476,1
"330",330,86277,NA,18.03534,5.382807,102.6666,-94.94648,49.90191,-51.1056,5.153021,4.496462,0.8680708,-0.6920404,-0.05989435,86277,17255.4,1.096185,11.54739,73,"lunge",1.056643,24.5769,4.666042,1,3.9976804,23.520257,"mn13_112a",57.747687,-135.278607,57.742335,-135.254916,2013-04-22 13:08:00,NA,0.8680708,-0.6920404,-0.05989435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",0.874473925700995,0.590279995,22.3421777102984,0.4,-42.739632,0.000523201,117,5.4,NA,60881.46799,-40.42249526,53.92126,1
"331",331,90394,NA,26.63598,5.350518,88.04841,-81.10279,-152.571,-61.27641,NA,3.102432,0.6674776,-0.6822993,0.1068112,90394,18078.8,-0.3878376,10.62924,78,"lunge",1.876409,31.38574,4.655932,1.051939,3.603993,29.509331,"mn13_112a",57.746685,-135.272525,57.742,-135.259182,2013-04-22 13:22:00,NA,0.6674776,-0.6822993,0.1068112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",0.626070736263917,1.458864143,57.8212208791752,0.216666666666667,-38.813838,0.000445301,117,5.4,NA,14719.53096,-40.43039155,54.428571,1
"332",332,91845,NA,25.48418,5.646359,86.42346,-49.64331,-79.57769,-50.44931,5.044328,4.366146,0.6836939,-0.5545747,0.4712576,91845,18369,-0.01435632,8.902966,83,"lunge",1.666599,31.52804,4.462811,1,3.8694732,29.861441,"mn13_112a",57.746125,-135.282903,57.74199,-135.260139,2013-04-22 13:27:00,NA,0.6836939,-0.5545747,0.4712576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",2.45988793448771,0.094253595,367.966380346313,0.616666666666667,-50.36909,0.000112884,117,5.4,NA,4878.254464,-40.10608386,36.566667,0.406522584212056
"333",333,94331,NA,23.46758,5.228684,102.6739,-118.0934,133.6966,-53.97172,4.464315,3.522356,0.9470167,-0.6684301,-0.35681,94331,18866.2,2.087134,13.34139,85,"lunge",1.428509,29.35032,4.079825,1,3.4937594,27.921811,"mn13_112a",57.742698,-135.272878,57.743365,-135.260784,2013-04-22 13:35:00,NA,0.9470167,-0.6684301,-0.35681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",1.35090213060258,1.961800397,375.270639180773,0.05,-37.246007,0.001480897,117,5.4,NA,3823.249182,-40.09425607,36.018519,0.740246075083133
"334",334,95985,NA,26.59098,5.443882,107.5148,-97.95379,35.80682,-51.12706,4.737753,3.938341,0.8671236,-0.6295147,-0.08795483,95985,19197,0.7368818,11.84685,88,"lunge",1.078424,32.01089,5.269097,1,4.5247211,30.932466,"mn13_112a",57.741344,-135.269317,57.744966,-135.262529,2013-04-22 13:40:00,NA,0.8671236,-0.6295147,-0.08795483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",1.05730985022561,1.961800397,297.192955067683,0.0333333333333333,-37.246007,0.001480897,117,5.4,NA,3823.249182,-40.09425607,36.018519,0.945796541843074
"335",335,97473,NA,28.48477,5.685501,117.3442,-108.9178,-110.0587,-56.35416,3.998494,3.08874,1.019483,-0.5870167,-0.2011844,97473,19494.6,1.897453,16.22484,89,"lunge",1.532609,33.21431,4.728527,1,3.7909062,31.681701,"mn13_112a",57.743555,-135.269837,57.745065,-135.263099,2013-04-22 13:45:00,NA,1.019483,-0.5870167,-0.2011844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",0.831379303922575,1.961800397,179.413791176772,0.116666666666667,-37.246007,0.001480897,117,5.4,NA,3823.249182,-40.09425607,36.018519,1
"336",336,99659,NA,21.74985,5.360495,108.1817,-104.7867,167.855,-50.20271,4.398083,4.059501,1.063773,-0.7447921,-0.1965975,99659,19931.8,3.073253,12.18475,91,"lunge",1.42187,26.27695,4.387251,1,3.6441087,24.85508,"mn13_112a",57.744464,-135.272369,57.744632,-135.264356,2013-04-22 13:53:00,NA,1.063773,-0.7447921,-0.1965975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",1.2182550684154,0.310387101,165.476520524619,0.333333333333333,-45.281331,0.000178223,117,5.4,NA,1605.125447,-40.19091984,40.694444,0.820846164260753
"337",337,99699,NA,2.036355,5.322651,17.06461,-94.76119,-143.4492,-72.89314,NA,2.634697,0.1577746,-1.048009,-0.08728894,99699,19939.8,0.6218125,9.247253,91,"lunge",1.42187,3.091569,2.851469,1,2.3166176,1.669699,"mn13_112a",57.744471,-135.272395,57.744555,-135.264559,2013-04-22 13:53:00,NA,0.1577746,-1.048009,-0.08728894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",1.22386478241881,0.310387101,167.159434725645,0.333333333333333,-45.281331,0.000178223,117,5.4,NA,1605.125447,-40.19091984,40.694444,0.817083728827972
"338",338,100392,NA,13.44375,5.872887,92.9778,3.627716,-100.6222,-73.00466,NA,1.412449,0.8878758,0.05333241,0.8412007,100392,20078.4,2.199135,10.30987,92,"lunge",-0.1324839,15.12956,2.369045,1,1.680755,15.2620439,"mn13_112a",57.743681,-135.270129,57.744367,-135.26532,2013-04-22 13:55:00,NA,0.8878758,0.05333241,0.8412007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",0.788427709404055,0.310387101,56.5283128212166,0.3,-45.281331,0.000178223,117,5.4,NA,1605.125447,-40.19091984,40.694444,1
"339",339,101471,NA,26.63847,5.499244,106.6799,-117.7594,98.32474,-52.3669,3.921848,3.707213,0.8922268,-0.5876499,-0.3093003,101471,20294.2,1.100654,9.335829,93,"lunge",1.639208,31.09763,4.192596,1,3.5077024,29.458422,"mn13_112a",57.746324,-135.273173,57.745921,-135.266089,2013-04-22 13:59:00,NA,0.8922268,-0.5876499,-0.3093003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",1.53992677126165,0.310387101,321.978031378496,0.233333333333333,-45.281331,0.000178223,117,5.4,NA,1605.125447,-40.19091984,40.694444,0.649381528175333
"340",340,103170,NA,32.55689,5.469676,90.43776,-34.03418,-126.4755,-66.12708,2.81599,2.408116,0.6907593,-0.3836666,0.5680778,103170,20634,-0.2631073,9.500991,95,"lunge",2.720989,36.06227,4.301175,1,3.5687184,33.341281,"mn13_112a",57.746678,-135.270987,57.746883,-135.266271,2013-04-22 14:04:00,NA,0.6907593,-0.3836666,0.5680778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",1.28415353504499,0.310387101,295.246060513497,0.15,-45.281331,0.000178223,117,5.4,NA,1605.125447,-40.19091984,40.694444,0.77872308311246
"341",341,106622,NA,30.30131,5.309087,128.1622,-32.73622,-37.64451,-63.41023,3.534004,2.889718,0.9507052,-0.2498504,0.3886414,106622,21324.4,0.5592517,12.30941,98,"lunge",0.8067063,34.72784,4.328174,1.247279,3.080895,33.9211337,"mn13_112a",57.748909,-135.269495,57.747364,-135.267609,2013-04-22 14:16:00,NA,0.9507052,-0.2498504,0.3886414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",1.47501299700987,0.533999779,392.503899102962,0.0833333333333333,-43.118678,0.001088713,117,5.4,NA,48213.46616,-40.33647941,48.64718,0.677960127827475
"342",342,108437,NA,24.37573,5.419925,112.9867,-114.8902,151.8174,-51.8799,4.039251,3.693354,0.9967406,-0.5986015,-0.2777366,108437,21687.4,1.916104,14.59107,99,"lunge",1.049173,29.0505,4.26385,1,3.523494,28.001327,"mn13_112a",57.7467,-135.262904,57.746101,-135.266875,2013-04-22 14:22:00,NA,0.9967406,-0.5986015,-0.2777366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",0.545023022487037,0.370132686,153.506906746111,0.0166666666666667,-44.733222,0.000370474,117,5.4,NA,51525.86464,-40.39716355,52.320588,1
"343",343,110364,NA,27.38302,5.36354,127.73,-85.85833,119.203,-58.54075,3.267841,2.710556,0.9644579,-0.4719779,0.03417685,110364,22072.8,0.7285872,12.15053,102,"lunge",1.691099,31.06039,4.092936,1.39781,2.695126,29.369291,"mn13_112a",57.746251,-135.256303,57.744929,-135.263697,2013-04-22 14:28:00,NA,0.9644579,-0.4719779,0.03417685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22042013",0.508116967513043,0.436060632,122.435090253913,0.05,-43.999312,0.000747076,117,5.4,NA,68994.14568,-40.35522139,49.757968,1
